Year,State,Attribute,Model Parameters,Prediction Years Out,Prediction,Confidence Interval,AIC,AICc,BIC,Actual,Error,Absolute Error
2019,MI,Total,"(0, 1, 0)",1,4496.730618,[4496.7305982 4496.7306374],-47.56392159,-83.56392159,-52.4735667,1830,2666.730618,2666.730618
2019,MI,Total,"(0, 1, 0)",2,2618.525484,[2618.52545603 2618.52551146],-47.56392159,-83.56392159,-52.4735667,1830,788.5254837,788.5254837
2019,MI,Total,"(0, 1, 0)",3,16363.8307,[16363.83066755 16363.83073545],-47.56392142,-83.56392142,-52.47356653,1830,14533.8307,14533.8307
2019,MI,Total,"(1, 1, 0)",4,-7963.286545,[-7963.28657226 -7963.28651847],-65.84351612,-101.8435161,-71.36686687,1830,-9793.286545,9793.286545
2019,MN,Total,"(0, 1, 0)",1,4134.46608,[4134.46606059 4134.46609979],-47.56392159,-83.56392159,-52.4735667,3640,494.4660802,494.4660802
2019,MN,Total,"(2, 1, 0)",2,-761.3798038,[-761.37982549 -761.37978214],-63.70363564,-100.3703023,-69.84069203,3640,-4401.379804,4401.379804
2019,MN,Total,"(0, 1, 0)",3,3414.891111,[3414.89107693 3414.89114482],-47.56392159,-83.56392159,-52.4735667,3640,-225.1088891,225.1088891
2019,MN,Total,"(1, 1, 0)",4,732.0867143,[732.08668762 732.08674093],-66.86163504,-102.861635,-72.38498579,3640,-2907.913286,2907.913286
2019,MO,Total,"(1, 1, 0)",1,2965.143061,[2965.14304179 2965.14308099],-65.84245081,-101.8424508,-71.36580156,2053,912.1430614,912.1430614
2019,MO,Total,"(0, 1, 0)",2,1764.034526,[1764.03449821 1764.03455365],-47.56392159,-83.56392159,-52.4735667,2053,-288.9654741,288.9654741
2019,MO,Total,"(2, 1, 0)",3,1427.10051,[1427.1004824  1427.10053796],-62.11146047,-98.77812714,-68.24851686,2053,-625.8994898,625.8994898
2019,MO,Total,"(0, 1, 0)",4,2074.021503,[2074.0214636  2074.02154199],-47.56392159,-83.56392159,-52.4735667,2053,21.02150279,21.02150279
2019,MS,Total,"(2, 1, 0)",1,429.335945,[429.33592543 429.33596463],-62.37854753,-99.0452142,-68.51560392,273,156.335945,156.335945
2019,MS,Total,"(0, 1, 0)",2,41.05567614,[41.05564842 41.05570386],-47.56392159,-83.56392159,-52.4735667,273,-231.9443239,231.9443239
2019,MS,Total,"(0, 1, 0)",3,170.433239,[170.43320503 170.43327292],-47.56392159,-83.56392159,-52.4735667,273,-102.566761,102.566761
2019,MS,Total,"(0, 1, 0)",4,124.9982688,[124.99822956 124.99830796],-47.56392159,-83.56392159,-52.4735667,273,-148.0017312,148.0017312
2019,ND,Total,"(2, 1, 0)",1,141.2659832,[141.26596359 141.26600279],-63.76728803,-100.4339547,-69.90434442,114,27.26598319,27.26598319
2019,ND,Total,"(2, 1, 0)",2,30.08190851,[30.08188563 30.08193139],-62.30760413,-98.97427079,-68.44466051,114,-83.91809149,83.91809149
2019,ND,Total,"(1, 1, 0)",3,76.51431429,[76.51428738 76.51434119],-47.88056719,-83.88056719,-53.40391794,114,-37.48568571,37.48568571
2019,ND,Total,"(1, 1, 0)",4,-380.0586097,[-380.05863661 -380.05858275],-65.82275157,-101.8227516,-71.34610232,114,-494.0586097,494.0586097
2019,SD,Total,"(1, 1, 0)",1,37.04330897,[37.04328937 37.04332857],-65.74855467,-101.7485547,-71.27190542,186,-148.956691,148.956691
2019,SD,Total,"(1, 1, 0)",2,141.3174756,[141.31745327 141.3174979 ],-48.70588229,-84.70588229,-54.22923304,186,-44.68252442,44.68252442
2019,SD,Total,"(0, 1, 0)",3,31.58975953,[31.58972558 31.58979348],-47.56392159,-83.56392159,-52.4735667,186,-154.4102405,154.4102405
2019,SD,Total,"(0, 1, 0)",4,-194.1585986,[-194.1586378 -194.1585594],-47.56392159,-83.56392159,-52.4735667,186,-380.1585986,380.1585986
2019,TX,Total,"(0, 1, 0)",1,13204.16302,[13204.16300069 13204.16303989],-47.56392159,-83.56392159,-52.4735667,5780,7424.16302,7424.16302
2019,TX,Total,"(0, 1, 0)",2,6328.397357,[6328.39732905 6328.39738449],-47.56392159,-83.56392159,-52.4735667,5780,548.3973568,548.3973568
2019,TX,Total,"(0, 1, 0)",3,6865.889437,[6865.88940342 6865.88947132],-47.56392159,-83.56392159,-52.4735667,5780,1085.889437,1085.889437
2019,TX,Total,"(1, 1, 0)",4,1625.32047,[1625.32043995 1625.32049951],-48.3086398,-84.3086398,-53.83199055,5780,-4154.67953,4154.67953
2019,WI,Total,"(0, 1, 0)",1,1774.260872,[1774.26085281 1774.26089201],-47.56392159,-83.56392159,-52.4735667,1962,-187.7391276,187.7391276
2019,WI,Total,"(2, 1, 0)",2,2607.761201,[2607.76117375 2607.76122919],-63.15216191,-99.81882857,-69.28921829,1962,645.7612015,645.7612015
2019,WI,Total,"(0, 1, 0)",3,4139.044861,[4139.04482696 4139.04489486],-47.56392159,-83.56392159,-52.4735667,1962,2177.044861,2177.044861
2019,WI,Total,"(0, 1, 0)",4,6899.491273,[6899.49123422 6899.49131262],-47.56392159,-83.56392159,-52.4735667,1962,4937.491273,4937.491273
2020,AL,Total,"(0, 1, 0)",2,1639.598281,[1639.59825321 1639.59830865],-47.56392159,-83.56392159,-52.4735667,986,653.5982809,653.5982809
2020,AL,Total,"(2, 1, 0)",3,327.7907109,[327.79067145 327.79075039],-63.93224652,-100.5989132,-70.06930291,986,-658.2092891,658.2092891
2020,AL,Total,"(0, 1, 0)",4,318.8647097,[318.86467053 318.86474893],-47.56392159,-83.56392159,-52.4735667,986,-667.1352903,667.1352903
2020,AR,Total,"(0, 1, 0)",2,357.9786331,[357.9786054  357.97866084],-47.56392159,-83.56392159,-52.4735667,433,-75.02136688,75.02136688
2020,AR,Total,"(2, 1, 0)",3,35.04762513,[35.04758827 35.04766199],-63.55878866,-100.2254553,-69.69584505,433,-397.9523749,397.9523749
2020,AR,Total,"(0, 1, 0)",4,289.133499,[289.13345978 289.13353818],-47.56392159,-83.56392159,-52.4735667,433,-143.866501,143.866501
2020,IA,Total,"(0, 1, 0)",2,2337.750989,[2337.75096154 2337.75101697],-47.56392159,-83.56392159,-52.4735667,735,1602.750989,1602.750989
2020,IA,Total,"(0, 1, 0)",3,956.8039244,[956.80389048 956.80395837],-47.56392159,-83.56392159,-52.4735667,735,221.8039244,221.8039244
2020,IA,Total,"(1, 1, 0)",4,457.9867572,[457.9867276  457.98678679],-49.35031564,-85.35031564,-54.87366639,735,-277.0132428,277.0132428
2020,IL,Total,"(1, 1, 0)",2,17062.89313,[17062.89309547 17062.89317384],-65.82231269,-101.8223127,-71.34566344,7943,9119.893135,9119.893135
2020,IL,Total,"(0, 1, 0)",3,17616.64139,[17616.64135206 17616.64141996],-47.56392159,-83.56392159,-52.4735667,7943,9673.641386,9673.641386
2020,IL,Total,"(0, 1, 0)",4,2871.746673,[2871.74663365 2871.74671205],-47.56392159,-83.56392159,-52.4735667,7943,-5071.253327,5071.253327
2020,IN,Total,"(0, 1, 0)",2,2750.276487,[2750.27645895 2750.27651438],-47.56392159,-83.56392159,-52.4735667,2139,611.2764867,611.2764867
2020,IN,Total,"(2, 1, 0)",3,994.0862831,[994.08625397 994.08631228],-62.22733544,-98.8940021,-68.36439183,2139,-1144.913717,1144.913717
2020,IN,Total,"(0, 1, 0)",4,39.5186394,[39.5186002 39.5186786],-47.56392159,-83.56392159,-52.4735667,2139,-2099.481361,2099.481361
2020,KY,Total,"(0, 1, 0)",2,1826.669682,[1826.66965475 1826.66971019],-47.56392159,-83.56392159,-52.4735667,929,897.6696825,897.6696825
2020,KY,Total,"(0, 1, 0)",3,-2308.263882,[-2308.26391608 -2308.26384818],-47.56392159,-83.56392159,-52.4735667,929,-3237.263882,3237.263882
2020,KY,Total,"(0, 1, 0)",4,1052.28683,[1052.28679055 1052.28686894],-47.56392159,-83.56392159,-52.4735667,929,123.2868297,123.2868297
2020,LA,Total,"(0, 1, 0)",2,1458.057655,[1458.05762736 1458.05768279],-47.56392159,-83.56392159,-52.4735667,652,806.0576551,806.0576551
2020,LA,Total,"(1, 1, 0)",3,262.9639577,[262.96393079 262.96398453],-48.01301677,-84.01301677,-53.53636752,652,-389.0360423,389.0360423
2020,LA,Total,"(2, 1, 0)",4,-44.75925249,[-44.75927734 -44.75922763],-63.98644106,-100.6531077,-70.12349745,652,-696.7592525,696.7592525
2020,MI,Total,"(0, 1, 0)",2,5480.01341,[5480.01338194 5480.01343737],-47.56392159,-83.56392159,-52.4735667,3817,1663.01341,1663.01341
2020,MI,Total,"(0, 1, 0)",3,2598.451511,[2598.45147752 2598.45154541],-47.56392159,-83.56392159,-52.4735667,3817,-1218.548489,1218.548489
2020,MI,Total,"(0, 1, 0)",4,28449.70749,[28449.70745315 28449.70753155],-47.56392142,-83.56392142,-52.47356653,3817,24632.70749,24632.70749
2020,MN,Total,"(0, 1, 0)",2,3830.646413,[3830.64638527 3830.64644071],-47.56392159,-83.56392159,-52.4735667,3276,554.646413,554.646413
2020,MN,Total,"(2, 1, 0)",3,-2206.531906,[-2206.53193447 -2206.53187772],-63.70363564,-100.3703023,-69.84069203,3276,-5482.531906,5482.531906
2020,MN,Total,"(0, 1, 0)",4,4233.697536,[4233.69749696 4233.69757536],-47.56392159,-83.56392159,-52.4735667,3276,957.6975362,957.6975362
2020,MO,Total,"(1, 1, 0)",2,3778.844828,[3778.84478881 3778.84486742],-65.84245081,-101.8424508,-71.36580156,2290,1488.844828,1488.844828
2020,MO,Total,"(0, 1, 0)",3,2077.692107,[2077.69207292 2077.69214081],-47.56392159,-83.56392159,-52.4735667,2290,-212.3078931,212.3078931
2020,MO,Total,"(2, 1, 0)",4,1619.331294,[1619.33126587 1619.33132263],-62.11146047,-98.77812714,-68.24851686,2290,-670.6687058,670.6687058
2020,MS,Total,"(2, 1, 0)",2,585.9651688,[585.96511318 585.96522449],-62.37854753,-99.0452142,-68.51560392,277,308.9651688,308.9651688
2020,MS,Total,"(0, 1, 0)",3,43.3062824,[43.30624845 43.30631635],-47.56392159,-83.56392159,-52.4735667,277,-233.6937176,233.6937176
2020,MS,Total,"(0, 1, 0)",4,217.0210412,[217.021002  217.0210804],-47.56392159,-83.56392159,-52.4735667,277,-59.9789588,59.9789588
2020,ND,Total,"(2, 1, 0)",2,183.9727995,[183.97277872 183.97282018],-63.76728803,-100.4339547,-69.90434442,80,103.9727995,103.9727995
2020,ND,Total,"(2, 1, 0)",3,26.65299623,[26.65296363 26.65302883],-62.30760413,-98.97427079,-68.44466051,80,-53.34700377,53.34700377
2020,ND,Total,"(1, 1, 0)",4,87.6435794,[87.64354946 87.64360934],-47.88056719,-83.88056719,-53.40391794,80,7.6435794,7.6435794
2020,SD,Total,"(1, 1, 0)",2,-12.90658651,[-12.90660708 -12.90656594],-65.74855467,-101.7485547,-71.27190542,135,-147.9065865,147.9065865
2020,SD,Total,"(1, 1, 0)",3,180.6338806,[180.63385388 180.63390737],-48.70588229,-84.70588229,-54.22923304,135,45.63388062,45.63388062
2020,SD,Total,"(0, 1, 0)",4,27.16232841,[27.16228921 27.16236761],-47.56392159,-83.56392159,-52.4735667,135,-107.8376716,107.8376716
2020,TX,Total,"(0, 1, 0)",2,14590.43583,[14590.43580481 14590.43586025],-47.56392159,-83.56392159,-52.4735667,14269,321.4358325,321.4358325
2020,TX,Total,"(0, 1, 0)",3,6857.949874,[6857.94984033 6857.94990822],-47.56392159,-83.56392159,-52.4735667,14269,-7411.050126,7411.050126
2020,TX,Total,"(0, 1, 0)",4,7739.200346,[7739.20030659 7739.20038499],-47.56392159,-83.56392159,-52.4735667,14269,-6529.799654,6529.799654
2020,WI,Total,"(0, 1, 0)",2,1415.382886,[1415.38285806 1415.3829135 ],-47.56392159,-83.56392159,-52.4735667,1968,-552.6171142,552.6171142
2020,WI,Total,"(2, 1, 0)",3,2912.964961,[2912.96493297 2912.96498993],-63.15216191,-99.81882857,-69.28921829,1968,944.9649615,944.9649615
2020,WI,Total,"(0, 1, 0)",4,5101.032924,[5101.03288441 5101.03296281],-47.56392159,-83.56392159,-52.4735667,1968,3133.032924,3133.032924
2021,AL,Total,"(0, 1, 0)",3,1937.041989,[1937.04195514 1937.04202304],-47.56392159,-83.56392159,-52.4735667,2413,-475.9580109,475.9580109
2021,AL,Total,"(2, 1, 0)",4,264.3249561,[264.32490929 264.325003  ],-63.93224652,-100.5989132,-70.06930291,2413,-2148.675044,2148.675044
2021,AR,Total,"(0, 1, 0)",3,323.5776856,[323.57765165 323.57771955],-47.56392159,-83.56392159,-52.4735667,1368,-1044.422314,1044.422314
2021,AR,Total,"(2, 1, 0)",4,-49.8389955,[-49.83903254 -49.83895846],-63.55878866,-100.2254553,-69.69584505,1368,-1417.838996,1417.838996
2021,IA,Total,"(0, 1, 0)",3,3274.590302,[3274.59026798 3274.59033588],-47.56392159,-83.56392159,-52.4735667,2181,1093.590302,1093.590302
2021,IA,Total,"(0, 1, 0)",4,1166.361985,[1166.36194618 1166.36202458],-47.56392159,-83.56392159,-52.4735667,2181,-1014.638015,1014.638015
2021,IL,Total,"(1, 1, 0)",3,22951.30359,[22951.3035318  22951.30365027],-65.82231269,-101.8223127,-71.34566344,16091,6860.303591,6860.303591
2021,IL,Total,"(0, 1, 0)",4,26384.49039,[26384.49034751 26384.49042591],-47.56392159,-83.56392159,-52.4735667,16091,10293.49039,10293.49039
2021,IN,Total,"(0, 1, 0)",3,2180.498033,[2180.49799905 2180.49806695],-47.56392159,-83.56392159,-52.4735667,4917,-2736.501967,2736.501967
2021,IN,Total,"(2, 1, 0)",4,933.3746314,[933.37460219 933.37466053],-62.22733544,-98.8940021,-68.36439183,4917,-3983.625369,3983.625369
2021,KY,Total,"(0, 1, 0)",3,2489.151519,[2489.15148539 2489.15155329],-47.56392159,-83.56392159,-52.4735667,2125,364.1515193,364.1515193
2021,KY,Total,"(0, 1, 0)",4,-1026.238389,[-1026.23842852 -1026.23835012],-47.56392159,-83.56392159,-52.4735667,2125,-3151.238389,3151.238389
2021,LA,Total,"(0, 1, 0)",3,2228.261442,[2228.26140774 2228.26147564],-47.56392159,-83.56392159,-52.4735667,1841,387.2614417,387.2614417
2021,LA,Total,"(1, 1, 0)",4,245.5981104,[245.59808048 245.59814025],-48.01301677,-84.01301677,-53.53636752,1841,-1595.40189,1595.40189
2021,MI,Total,"(0, 1, 0)",3,6557.272073,[6557.27203925 6557.27210714],-47.56392159,-83.56392159,-52.4735667,10477,-3919.727927,3919.727927
2021,MI,Total,"(0, 1, 0)",4,2591.615824,[2591.61578448 2591.61586288],-47.56392159,-83.56392159,-52.4735667,10477,-7885.384176,7885.384176
2021,MN,Total,"(0, 1, 0)",3,3158.868857,[3158.86882271 3158.8688906 ],-47.56392159,-83.56392159,-52.4735667,6361,-3202.131143,3202.131143
2021,MN,Total,"(2, 1, 0)",4,-3895.325475,[-3895.32550596 -3895.32544462],-63.70363564,-100.3703023,-69.84069203,6361,-10256.32548,10256.32548
2021,MO,Total,"(1, 1, 0)",3,4700.668061,[4700.66800124 4700.66812038],-65.84245081,-101.8424508,-71.36580156,5168,-467.3319392,467.3319392
2021,MO,Total,"(0, 1, 0)",4,2401.415334,[2401.41529528 2401.41537368],-47.56392159,-83.56392159,-52.4735667,5168,-2766.584666,2766.584666
2021,MS,Total,"(2, 1, 0)",3,753.105318,[753.10521119 753.10542482],-62.37854753,-99.0452142,-68.51560392,777,-23.89468199,23.89468199
2021,MS,Total,"(0, 1, 0)",4,-146.5529377,[-146.55297692 -146.55289852],-47.56392159,-83.56392159,-52.4735667,777,-923.5529377,923.5529377
2021,ND,Total,"(2, 1, 0)",3,225.9120235,[225.91199701 225.91204999],-63.76728803,-100.4339547,-69.90434442,233,-7.0879765,7.0879765
2021,ND,Total,"(2, 1, 0)",4,16.15114281,[16.15110915 16.15117648],-62.30760413,-98.97427079,-68.44466051,233,-216.8488572,216.8488572
2021,SD,Total,"(1, 1, 0)",3,-118.0892805,[-118.08930612 -118.08925479],-65.74855467,-101.7485547,-71.27190542,382,-500.0892805,500.0892805
2021,SD,Total,"(1, 1, 0)",4,214.7727288,[214.77269911 214.77275848],-48.70588229,-84.70588229,-54.22923304,382,-167.2272712,167.2272712
2021,TX,Total,"(0, 1, 0)",3,15371.72163,[15371.7215934 15371.7216613],-47.56392159,-83.56392159,-52.4735667,35240,-19868.27837,19868.27837
2021,TX,Total,"(0, 1, 0)",4,7419.330839,[7419.33079996 7419.33087836],-47.56392159,-83.56392159,-52.4735667,35240,-27820.66916,27820.66916
2021,WI,Total,"(0, 1, 0)",3,1077.163853,[1077.16381889 1077.16388678],-47.56392159,-83.56392159,-52.4735667,4347,-3269.836147,3269.836147
2021,WI,Total,"(2, 1, 0)",4,3477.835437,[3477.83540782 3477.83546626],-63.15216191,-99.81882857,-69.28921829,4347,-869.164563,869.164563
2022,AL,Total,"(0, 1, 0)",4,2356.422757,[2356.42271823 2356.42279663],-47.56392159,-83.56392159,-52.4735667,,,
2022,AR,Total,"(0, 1, 0)",4,247.8867108,[247.88667157 247.88674997],-47.56392159,-83.56392159,-52.4735667,,,
2022,IA,Total,"(0, 1, 0)",4,4362.402766,[4362.40272634 4362.40280474],-47.56392159,-83.56392159,-52.4735667,,,
2022,IL,Total,"(1, 1, 0)",4,29812.23717,[29812.23709409 29812.23725184],-65.82231269,-101.8223127,-71.34566344,,,
2022,IN,Total,"(0, 1, 0)",4,1086.632792,[1086.63275315 1086.63283155],-47.56392159,-83.56392159,-52.4735667,,,
2022,KY,Total,"(0, 1, 0)",4,3044.753177,[3044.75313732 3044.75321572],-47.56392159,-83.56392159,-52.4735667,,,
2022,LA,Total,"(0, 1, 0)",4,2711.45197,[2711.45193071 2711.4520091 ],-47.56392159,-83.56392159,-52.4735667,,,
2022,MI,Total,"(0, 1, 0)",4,7798.985329,[7798.98528957 7798.98536796],-47.56392159,-83.56392159,-52.4735667,,,
2022,MN,Total,"(0, 1, 0)",4,2045.989344,[2045.98930471 2045.98938311],-47.56392159,-83.56392159,-52.4735667,,,
2022,MO,Total,"(1, 1, 0)",4,5737.461392,[5737.46131243 5737.46147144],-65.84245081,-101.8424508,-71.36580156,,,
2022,MS,Total,"(2, 1, 0)",4,930.7563925,[930.75622315 930.75656194],-62.37854753,-99.0452142,-68.51560392,,,
2022,ND,Total,"(2, 1, 0)",4,266.8244545,[266.82442641 266.82448252],-63.76728803,-100.4339547,-69.90434442,,,
2022,SD,Total,"(1, 1, 0)",4,-195.2660044,[-195.26603166 -195.26597718],-65.74855467,-101.7485547,-71.27190542,,,
2022,TX,Total,"(0, 1, 0)",4,15740.83943,[15740.83939325 15740.83947165],-47.56392159,-83.56392159,-52.4735667,,,
2022,WI,Total,"(0, 1, 0)",4,567.933064,[567.93302478 567.93310318],-47.56392159,-83.56392159,-52.4735667,,,